Time,Yaw_Angle
1773659746.456304,90.1
1773659746.5561917,90.1
1773659746.6561313,90.1
1773659746.756021,90.1
1773659746.8562973,90.1
1773659746.956095,90.1
1773659747.056236,90.1
1773659747.1561673,90.1
1773659747.2558522,90.1
1773659747.3560007,90.1
1773659747.4562724,90.1
1773659747.555858,90.1
1773659747.655947,90.1
1773659747.7562366,90.1
1773659747.855997,90.1
1773659747.956246,90.1
1773659748.0559452,90.1
1773659748.1563222,90.1
1773659748.2561066,90.1
1773659748.35626,90.1
1773659748.4561567,90.1
1773659748.5557852,90.1
1773659748.6558244,90.1
1773659748.7558649,90.1
1773659748.856109,90.1
1773659748.9561632,90.1
1773659749.0562468,90.1
1773659749.1561859,90.1
1773659749.255946,90.1
1773659749.3560002,90.1
1773659749.4561152,90.1
1773659749.5560915,90.1
1773659749.6560397,90.1
1773659749.7559428,90.1
1773659749.8566885,90.1
1773659749.9560063,90.1
1773659750.0559556,90.1
1773659750.1559796,90.1
1773659750.2564626,90.1
1773659750.356471,90.1
1773659750.4561434,90.1
1773659750.5559213,90.1
1773659750.6562345,90.1
1773659750.7562404,90.1
1773659750.8562317,90.1
1773659750.9567208,90.1
1773659751.0569344,90.1
1773659751.155922,90.1
1773659751.256525,90.1
1773659751.3567963,90.1
1773659751.4560218,90.1
1773659751.5558794,90.1
1773659751.6561058,90.1
1773659751.756263,90.1
1773659751.8562064,90.1
1773659751.956359,90.1
1773659752.0563295,90.1
1773659752.156215,90.1
1773659752.2560241,90.1
1773659752.3558714,90.1
1773659752.4564586,90.1
1773659752.5570636,90.1
1773659752.6562057,90.1
1773659752.7560945,90.1
1773659752.8560138,90.1
1773659752.9567266,90.1
1773659753.056284,90.1
1773659753.1559396,90.1
1773659753.2560666,90.1
1773659753.3561618,90.1
1773659753.4564729,90.1
1773659753.5559213,90.1
1773659753.656003,90.1
1773659753.7561452,90.1
1773659753.855944,90.1
1773659753.9560199,90.1
1773659754.0562959,90.1
1773659754.156048,90.1
1773659754.2558157,90.1
1773659754.3560271,90.1
1773659754.4563668,90.1
1773659754.556407,90.1
1773659754.6565442,90.1
1773659754.7562163,90.1
1773659754.85618,90.1
1773659754.955896,90.1
1773659755.055931,90.1
1773659755.1560338,90.1
1773659755.2560365,90.1
1773659755.356485,90.1
1773659755.4564126,90.1
1773659755.5563133,90.1
1773659755.6560397,90.1
1773659755.7563064,90.1
1773659755.8565457,90.1
1773659755.9560742,90.1
1773659756.0558522,90.1
1773659756.1562238,90.1
1773659756.2562556,90.1
1773659756.3569572,90.1
1773659756.4564567,90.1
1773659756.5563226,90.1
1773659756.6565876,90.1
1773659756.756643,90.1
1773659756.8562732,90.1
1773659756.9563317,90.1
1773659757.0562387,90.1
1773659757.1569417,90.1
1773659757.256782,90.1
1773659757.3570955,90.1
1773659757.4560647,90.1
1773659757.556376,90.1
1773659757.6559951,90.1
1773659757.7568922,90.1
1773659757.8569272,90.1
1773659757.957101,90.1
1773659758.0564845,90.1
1773659758.1562307,90.1
1773659758.2559917,90.1
1773659758.356084,90.1
1773659758.456176,90.1
1773659758.5563464,90.1
1773659758.6565807,90.1
1773659758.757125,90.1
1773659758.8562052,90.1
1773659758.9561644,90.1
1773659759.0564933,90.1
1773659759.156443,90.1
1773659759.2564957,90.1
1773659759.3564553,90.1
1773659759.4560575,90.1
1773659759.556047,90.1
1773659759.6565948,90.1
1773659759.756078,90.1
1773659759.8560429,90.1
1773659759.95615,90.1
1773659760.0562897,90.1
1773659760.155924,90.1
1773659760.2558086,90.1
1773659760.3558226,90.1
1773659760.456185,90.1
1773659760.5558193,90.1
1773659760.6562903,90.1
1773659760.7564557,90.1
1773659760.8563764,90.1
1773659760.9560351,90.1
1773659761.0563424,90.1
1773659761.1562848,90.1
1773659761.256066,90.1
1773659761.356165,90.1
1773659761.4565215,90.1
1773659761.5564988,90.1
1773659761.6561778,90.1
1773659761.756216,90.1
1773659761.855872,90.1
1773659761.9560497,90.1
1773659762.0562687,90.1
1773659762.1561334,90.1
1773659762.255861,90.1
1773659762.3559163,90.1
1773659762.4560454,90.1
1773659762.5562649,90.1
1773659762.6561713,90.1
1773659762.756256,90.1
1773659762.855983,90.1
1773659762.956233,90.1
1773659763.0560791,90.1
1773659763.155877,90.1
1773659763.2560377,90.1
1773659763.3560767,90.1
1773659763.4562058,90.1
1773659763.5561337,90.1
1773659763.6561244,90.1
1773659763.755998,90.1
1773659763.8559077,90.1
1773659763.9562414,90.1
1773659764.0560622,90.1
1773659764.1561651,90.1
1773659764.2560728,90.1
1773659764.3558974,90.1
1773659764.4562519,90.1
1773659764.5560248,90.1
1773659764.6562064,90.1
1773659764.7560446,90.1
1773659764.8561516,90.1
1773659764.9562988,90.1
1773659765.0560439,90.1
1773659765.1559691,90.1
1773659765.2565453,90.1
1773659765.35625,90.1
1773659765.4561884,90.1
1773659765.5558944,90.1
1773659765.6562612,90.1
1773659765.7560334,90.1
1773659765.8560894,90.1
1773659765.956082,90.1
1773659766.056003,90.1
1773659766.1560128,90.1
1773659766.2564843,90.1
1773659766.3560734,90.1
1773659766.4561777,90.1
1773659766.5560007,90.1
1773659766.6560705,90.1
1773659766.755914,90.1
1773659766.8561063,90.1
1773659766.9560902,90.1
1773659767.0560615,90.1
1773659767.1558864,90.1
1773659767.2561736,90.1
1773659767.355945,90.1
1773659767.4562845,90.1
1773659767.5560524,90.1
1773659767.6561375,90.1
1773659767.7559485,90.1
1773659767.8561428,90.1
1773659767.9562464,90.1
1773659768.056066,90.1
1773659768.1560903,90.1
1773659768.2560203,90.1
1773659768.3559954,90.1
1773659768.4562762,90.1
1773659768.5561783,90.1
1773659768.656253,90.1
1773659768.7561698,90.1
1773659768.8560092,90.1
1773659768.9561007,90.1
1773659769.0561423,90.1
1773659769.1558306,90.1
1773659769.2560263,90.1
1773659769.3560488,90.1
1773659769.4564748,90.1
1773659769.556021,90.1
1773659769.6560826,90.1
1773659769.756054,90.1
1773659769.8561382,90.1
1773659769.956248,90.1
1773659770.0559309,90.1
1773659770.1559672,90.1
1773659770.2559412,90.1
1773659770.35603,90.1
1773659770.4561074,90.1
1773659770.5560415,90.1
1773659770.655832,90.1
1773659770.7559645,90.1
1773659770.8560953,90.1
1773659770.956188,90.1
1773659771.0560048,90.1
1773659771.155845,90.1
1773659771.2563305,90.1
1773659771.355953,90.1
1773659771.456464,90.1
1773659771.556032,90.1
1773659771.6558604,90.1
1773659771.7564788,90.1
1773659771.8560324,90.1
1773659771.9560723,90.1
1773659772.0562441,90.1
1773659772.1562662,90.1
1773659772.256424,90.1
1773659772.3560348,90.1
1773659772.4562905,90.1
1773659772.556198,90.1
1773659772.6561637,90.1
1773659772.7568915,90.1
1773659772.8561969,90.1
1773659772.9563878,90.1
1773659773.0560634,90.1
1773659773.1558847,90.1
1773659773.2560527,90.1
1773659773.356033,90.1
1773659773.4564655,90.1
1773659773.556175,90.1
1773659773.6562681,90.1
1773659773.756029,90.1
1773659773.856184,90.1
1773659773.9560246,90.1
1773659774.0558705,90.1
1773659774.1559548,90.1
1773659774.255974,90.1
1773659774.356211,90.1
1773659774.4562645,90.1
1773659774.5564318,90.1
1773659774.656012,90.1
1773659774.7559705,90.1
1773659774.8563957,90.1
1773659774.9562345,90.1
1773659775.056245,90.1
1773659775.1561873,90.1
1773659775.2558987,90.1
1773659775.356341,90.1
1773659775.4558458,90.1
1773659775.5559251,90.1
1773659775.656178,90.1
1773659775.7558756,90.1
1773659775.8559506,90.1
1773659775.9564083,90.1
1773659776.0560522,90.1
1773659776.1565049,90.1
1773659776.25593,90.1
1773659776.3559675,90.1
1773659776.456175,90.1
1773659776.556171,90.1
1773659776.6560876,90.1
1773659776.7558696,90.1
1773659776.8560476,90.1
1773659776.9557736,90.1
1773659777.0565257,90.1
1773659777.1562872,90.1
1773659777.256031,90.1
1773659777.3563373,90.1
1773659777.456452,90.1
1773659777.5561702,90.1
1773659777.6560745,90.1
1773659777.7560568,90.1
1773659777.856359,90.1
1773659777.9560022,90.1
1773659778.0561144,90.1
1773659778.1559684,90.1
1773659778.2557964,90.1
1773659778.3563938,90.1
1773659778.4558842,90.1
1773659778.5559313,90.1
1773659778.6558945,90.1
1773659778.7558658,90.1
1773659778.8559995,90.1
1773659778.9560566,90.1
1773659779.05593,90.1
1773659779.1561222,90.1
1773659779.2559743,90.1
1773659779.3566136,90.1
1773659779.4562624,90.1
1773659779.5565271,90.1
1773659779.655853,90.1
1773659779.7559972,90.1
1773659779.8562384,90.1
1773659779.9559777,90.1
1773659780.0560582,90.1
1773659780.1559029,90.1
1773659780.256361,90.1
1773659780.355905,90.1
1773659780.4559345,90.1
1773659780.5559397,90.1
1773659780.6559155,90.1
1773659780.755852,90.1
1773659780.8560948,90.1
1773659780.9561653,90.1
1773659781.056323,90.1
1773659781.1561346,90.1
1773659781.2559505,90.1
1773659781.3563852,90.1
1773659781.4560652,90.1
1773659781.5562243,90.1
1773659781.656623,90.1
1773659781.7559633,90.1
1773659781.8560216,90.1
1773659781.9560614,90.1
1773659782.0559316,90.1
1773659782.156233,90.1
1773659782.25618,90.1
1773659782.3563485,90.1
1773659782.4563718,90.1
1773659782.55582,90.1
1773659782.6560442,90.1
1773659782.7561278,90.1
1773659782.8558145,90.1
1773659782.9564872,90.1
1773659783.0562005,90.1
1773659783.1561913,90.1
1773659783.256006,90.1
1773659783.3558257,90.1
1773659783.4558413,90.1
1773659783.555884,90.1
1773659783.6561027,90.1
1773659783.7558486,90.1
1773659783.85602,90.1
1773659783.9559338,90.1
1773659784.0560982,90.1
1773659784.156237,90.1
1773659784.2566175,90.1
1773659784.356267,90.1
1773659784.4565496,90.1
1773659784.5559742,90.1
1773659784.6560864,90.1
1773659784.755903,90.1
1773659784.8559623,90.1
1773659784.956697,90.1
1773659785.056319,90.1
1773659785.156702,90.1
1773659785.2561824,90.1
1773659785.3563728,90.1
1773659785.456394,90.1
1773659785.5563548,90.1
1773659785.656127,90.1
1773659785.7561255,90.1
1773659785.8562827,90.1
1773659785.9561021,90.1
1773659786.0565012,90.1
1773659786.1563182,90.1
1773659786.2563684,90.1
1773659786.3560612,90.1
1773659786.4560943,90.1
1773659786.5559678,90.1
1773659786.6561723,90.1
1773659786.756168,90.1
1773659786.8558414,90.1
1773659786.9563143,90.1
1773659787.0559216,90.1
1773659787.1563094,90.1
1773659787.256187,90.1
1773659787.3561542,90.1
1773659787.4561064,90.1
1773659787.5561712,90.1
1773659787.6559865,90.1
1773659787.7560582,90.1
1773659787.8560143,90.1
1773659787.9559968,90.1
1773659788.055943,90.1
1773659788.1559832,90.1
1773659788.2559657,90.1
1773659788.3558867,90.1
1773659788.455914,90.1
1773659788.5558352,90.1
1773659788.6562986,90.1
1773659788.7561183,90.1
1773659788.8560202,90.1
1773659788.9561048,90.1
1773659789.055909,90.1
1773659789.1561794,90.1
1773659789.2560909,90.1
1773659789.3563278,90.1
1773659789.456552,90.1
1773659789.5568674,90.1
1773659789.6562843,90.1
1773659789.7561634,90.1
1773659789.8563714,90.1
1773659789.9563525,90.1
1773659790.056231,90.1
1773659790.1562848,90.1
1773659790.2559278,90.1
1773659790.3562999,90.1
1773659790.4567032,90.1
1773659790.555861,90.1
1773659790.656082,90.1
1773659790.756282,90.1
1773659790.856264,90.1
1773659790.955875,90.1
1773659791.0559776,90.1
1773659791.1560442,90.1
1773659791.2561529,90.1
1773659791.3561652,90.1
1773659791.456336,90.1
1773659791.5560994,90.1
1773659791.6563604,90.1
1773659791.7560124,90.1
1773659791.8559961,90.1
1773659791.9566247,90.1
1773659792.0564258,90.1
1773659792.1563804,90.1
1773659792.255903,90.1
1773659792.356239,90.1
1773659792.4562924,90.1
1773659792.5558865,90.1
1773659792.6562207,90.1
1773659792.7558959,90.1
1773659792.8560007,90.1
1773659792.9563162,90.1
1773659793.056361,90.1
1773659793.156522,90.1
1773659793.2560403,90.1
1773659793.3562016,90.1
1773659793.4563549,90.1
1773659793.5563502,90.1
1773659793.6563816,90.1
1773659793.7561955,90.1
1773659793.856513,90.1
1773659793.9565194,90.1
1773659794.056441,90.1
1773659794.1566238,90.1
1773659794.2561142,90.1
1773659794.3564048,90.1
1773659794.456329,90.1
1773659794.5562544,90.1
1773659794.656362,90.1
1773659794.7560368,90.1
1773659794.8560262,90.1
1773659794.9564986,90.1
1773659795.0565042,90.1
1773659795.1561766,90.1
1773659795.2562609,90.1
1773659795.3564324,90.1
1773659795.4562674,90.1
1773659795.5560658,90.1
1773659795.6560206,90.1
1773659795.7560897,90.1
1773659795.8560517,90.1
1773659795.9562926,90.1
1773659796.0561974,90.1
1773659796.156356,90.1
1773659796.2560482,90.1
1773659796.3564227,90.1
1773659796.4565778,90.1
1773659796.5564308,90.1
1773659796.656388,90.1
1773659796.75601,90.1
1773659796.8561866,90.1
1773659796.9563618,90.1
1773659797.056073,90.1
1773659797.156312,90.1
1773659797.2561288,90.1
1773659797.3560646,90.1
1773659797.4562306,90.1
1773659797.5562947,90.1
1773659797.6562068,90.1
1773659797.756472,90.1
1773659797.8561442,90.1
1773659797.9558396,90.1
1773659798.0563061,90.1
1773659798.1561258,90.1
1773659798.2561069,90.1
1773659798.3560352,90.1
1773659798.4562013,90.1
1773659798.5564568,90.1
1773659798.6562765,90.1
1773659798.75614,90.1
1773659798.855981,90.1
1773659798.9563994,90.1
1773659799.0562544,90.1
1773659799.1563616,90.1
1773659799.2561185,90.1
1773659799.3559577,90.1
1773659799.4561055,90.1
1773659799.5564904,90.1
1773659799.6563103,90.1
1773659799.7563164,90.1
1773659799.8562074,90.1
1773659799.956325,90.1
1773659800.056278,90.1
1773659800.1564207,90.1
1773659800.256124,90.1
1773659800.3558955,90.1
1773659800.456281,90.1
1773659800.556121,90.1
1773659800.6561487,90.1
1773659800.7561164,90.1
1773659800.8559096,90.1
1773659800.9562654,90.1
1773659801.0562572,90.1
1773659801.1563258,90.1
1773659801.2562137,90.1
1773659801.356231,90.1
1773659801.4564438,90.1
1773659801.5561972,90.1
1773659801.655876,90.1
1773659801.7562828,90.1
1773659801.8559768,90.1
1773659801.9565885,90.1
1773659802.0559812,90.1
1773659802.1564338,90.1
1773659802.2559748,90.1
1773659802.3560383,90.1
1773659802.4564486,90.1
1773659802.5562782,90.1
1773659802.6561396,90.1
1773659802.7562163,90.1
1773659802.8559656,90.1
1773659802.9562316,90.1
1773659803.0563688,90.1
1773659803.156452,90.1
1773659803.256038,90.1
1773659803.3561957,90.1
1773659803.456223,90.1
1773659803.5562494,90.1
1773659803.6562781,90.1
1773659803.7560742,90.1
1773659803.8563998,90.1
1773659803.9559562,90.1
1773659804.0562866,90.1
1773659804.1562402,90.1
1773659804.2560687,90.1
1773659804.3566134,90.1
1773659804.4561422,90.1
1773659804.5559905,90.1
1773659804.656084,90.1
1773659804.7561693,90.1
1773659804.8561347,90.1
1773659804.95598,90.1
1773659805.0560734,90.1
1773659805.1559813,90.1
1773659805.2561193,90.1
1773659805.3563643,90.1
1773659805.456393,90.1
1773659805.5564413,90.1
1773659805.6564531,90.1
1773659805.7563798,90.1
1773659805.8565042,90.1
1773659805.9563508,90.1
1773659806.0562103,90.1
1773659806.1565166,90.1
1773659806.2561123,90.1
1773659806.3559475,90.1
1773659806.4559722,90.1
1773659806.556194,90.1
1773659806.656221,90.1
1773659806.7563722,90.1
1773659806.8561325,90.1
1773659806.9564342,90.1
1773659807.0560462,90.1
1773659807.1564279,90.1
1773659807.2561746,90.1
1773659807.3562493,90.1
1773659807.456442,90.1
1773659807.5561585,90.1
1773659807.6564918,90.1
1773659807.75591,90.1
1773659807.8562799,90.1
1773659807.9562125,90.1
1773659808.055985,90.1
1773659808.1560338,90.1
1773659808.2559865,90.1
1773659808.35628,90.1
1773659808.4563541,90.1
1773659808.55635,90.1
1773659808.6564763,90.1
1773659808.756229,90.1
1773659808.8563118,90.1
1773659808.9561465,90.1
1773659809.0558755,90.1
1773659809.156087,90.1
1773659809.2559903,90.1
1773659809.3563042,90.1
1773659809.4562576,90.1
1773659809.5564241,90.1
1773659809.6565588,90.1
1773659809.7560089,90.1
1773659809.8561904,90.1
1773659809.9563072,90.1
1773659810.0560722,90.1
1773659810.1563215,90.1
1773659810.2561958,90.1
1773659810.356204,90.1
1773659810.4561203,90.1
1773659810.555802,90.1
1773659810.6563885,90.1
1773659810.7563083,90.1
1773659810.8562968,90.1
1773659810.9563215,90.1
1773659811.0561407,90.1
1773659811.1563253,90.1
1773659811.2561388,90.1
1773659811.3562496,90.1
1773659811.4562628,90.1
1773659811.555949,90.1
1773659811.6561415,90.1
1773659811.7564845,90.1
1773659811.8566496,90.1
1773659811.9561691,90.1
1773659812.0563118,90.1
1773659812.1561618,90.1
1773659812.2564929,90.1
1773659812.356204,90.1
1773659812.456289,90.1
1773659812.5563679,90.1
1773659812.6558676,90.1
1773659812.7563014,90.1
1773659812.8564124,90.1
1773659812.956127,90.1
1773659813.056038,90.1
1773659813.1563659,90.1
1773659813.2558732,90.1
1773659813.3561616,90.1
1773659813.4564068,90.1
1773659813.556272,90.1
1773659813.6562943,90.1
1773659813.755896,90.1
1773659813.8560224,90.1
1773659813.955994,90.1
1773659814.0560622,90.1
1773659814.1562538,90.1
1773659814.2561963,90.1
1773659814.35642,90.1
1773659814.4559674,90.1
1773659814.555962,90.1
1773659814.6562722,90.1
1773659814.756061,90.1
1773659814.8564243,90.1
1773659814.9565313,90.1
1773659815.0563636,90.1
1773659815.1562836,90.1
1773659815.2560654,90.1
1773659815.3562915,90.1
1773659815.4559617,90.1
1773659815.5562172,90.1
1773659815.6559768,90.1
1773659815.756064,90.1
1773659815.8561726,90.1
1773659815.9563181,90.1
1773659816.0563095,90.1
1773659816.1560886,90.1
1773659816.2557955,90.1
1773659816.3561165,90.1
1773659816.4563754,90.1
1773659816.5560374,90.1
1773659816.656538,90.1
1773659816.7559972,90.1
1773659816.8564332,90.1
1773659816.9562566,90.1
1773659817.0562925,90.1
1773659817.1564333,90.1
1773659817.2561142,90.1
1773659817.356262,90.1
1773659817.4562302,90.1
1773659817.556045,90.1
1773659817.656502,90.1
1773659817.7563906,90.1
1773659817.8563795,90.1
1773659817.9562147,90.1
1773659818.0561538,90.1
1773659818.1564512,90.1
1773659818.2560365,90.1
1773659818.3563526,90.1
1773659818.4562652,90.1
1773659818.5561166,90.1
1773659818.6561186,90.1
1773659818.7560272,90.1
1773659818.8563993,90.1
1773659818.956103,90.1
1773659819.05608,90.1
1773659819.1564012,90.1
1773659819.256049,90.1
1773659819.3560688,90.1
1773659819.456287,90.1
1773659819.5560944,90.1
1773659819.6565208,90.1
1773659819.755856,90.1
1773659819.8566442,90.1
1773659819.9562676,90.1
1773659820.056128,90.1
1773659820.1561959,90.1
1773659820.2560358,90.1
1773659820.3561695,90.1
1773659820.4562416,90.1
1773659820.5562615,90.1
1773659820.6563845,90.1
1773659820.756126,90.1
1773659820.8560157,90.1
1773659820.9562018,90.1
1773659821.0559397,90.1
1773659821.156589,90.1
1773659821.2562547,90.1
1773659821.3561747,90.1
1773659821.4563284,90.1
1773659821.5564504,90.1
1773659821.656315,90.1
1773659821.756206,90.1
1773659821.8563182,90.1
1773659821.9564548,90.1
1773659822.0563204,90.1
1773659822.156318,90.1
1773659822.256053,90.1
1773659822.356268,90.1
1773659822.4563475,90.1
1773659822.5562334,90.1
1773659822.6562707,90.1
1773659822.7560875,90.1
1773659822.856208,90.1
1773659822.9563525,90.1
1773659823.0564852,90.1
1773659823.1559842,90.1
1773659823.2561991,90.1
1773659823.3563964,90.1
1773659823.4562225,90.1
1773659823.5562463,90.1
1773659823.6560907,90.1
1773659823.7561362,90.1
1773659823.856163,90.1
1773659823.956066,90.1
1773659824.056595,90.1
1773659824.1563709,90.1
1773659824.2560601,90.1
1773659824.3562894,90.1
1773659824.4563248,90.1
1773659824.5562172,90.1
1773659824.6563582,90.1
1773659824.7559254,90.1
1773659824.8558142,90.1
1773659824.9563367,90.1
1773659825.0564353,90.1
1773659825.156365,90.1
1773659825.2562993,90.1
1773659825.3559256,90.1
1773659825.456297,90.1
1773659825.5562978,90.1
1773659825.6563134,90.1
1773659825.7559834,90.1
1773659825.8561268,90.1
1773659825.9560266,90.1
1773659826.0565598,90.1
1773659826.155899,90.1
1773659826.2564049,90.1
1773659826.3561637,90.1
1773659826.4562058,90.1
1773659826.5561883,90.1
1773659826.6562235,90.1
1773659826.7561162,90.1
1773659826.8560028,90.1
1773659826.9561195,90.1
1773659827.056363,90.1
1773659827.1563327,90.1
1773659827.2565243,90.1
1773659827.3561325,90.1
1773659827.4560008,90.1
1773659827.5564363,90.1
1773659827.6563015,90.1
1773659827.7563083,90.1
1773659827.8562536,90.1
1773659827.9560475,90.1
1773659828.0563831,90.1
1773659828.156295,90.1
1773659828.2563298,90.1
1773659828.3566875,90.1
1773659828.456044,90.1
1773659828.5563657,90.1
1773659828.6563034,90.1
1773659828.7563505,90.1
1773659828.8562572,90.1
1773659828.9558232,90.1
1773659829.0563068,90.1
1773659829.1565673,90.1
1773659829.2562034,90.1
1773659829.356004,90.1
1773659829.456045,90.1
1773659829.556244,90.1
1773659829.6563675,90.1
1773659829.7562134,90.1
1773659829.8562584,90.1
1773659829.9558415,90.1
1773659830.0561779,90.1
1773659830.1564934,90.1
1773659830.2562926,90.1
1773659830.3563805,90.1
1773659830.4563565,90.1
1773659830.5559995,90.1
1773659830.6560724,90.1
1773659830.7563074,90.1
1773659830.8562171,90.1
1773659830.9562716,90.1
1773659831.056119,90.1
1773659831.156172,90.1
1773659831.2563572,90.1
1773659831.356464,90.1
1773659831.456212,90.1
1773659831.5561254,90.1
1773659831.6561651,90.1
1773659831.756028,90.1
1773659831.8563042,90.1
1773659831.9562514,90.1
1773659832.0561209,90.1
1773659832.156379,90.1
1773659832.2561502,90.1
1773659832.3561053,90.1
1773659832.4561796,90.1
1773659832.5562103,90.1
1773659832.656509,90.1
1773659832.755974,90.1
1773659832.8562686,90.1
1773659832.9562697,90.1
1773659833.0559576,90.1
1773659833.155863,90.1
1773659833.2562187,90.1
1773659833.3560958,90.1
1773659833.4561703,90.1
1773659833.5563512,90.1
1773659833.6561973,90.1
1773659833.7560575,90.1
1773659833.8563561,90.1
1773659833.9561255,90.1
1773659834.0562904,90.1
1773659834.1565044,90.1
1773659834.2562244,90.1
1773659834.3565037,90.1
1773659834.4561713,90.1
1773659834.5560558,90.1
1773659834.656334,90.1
1773659834.7564473,90.1
1773659834.8564188,90.1
1773659834.9562204,90.1
1773659835.056274,90.1
1773659835.1563394,90.1
1773659835.256376,90.1
1773659835.3562698,90.1
1773659835.4561665,90.1
1773659835.5561013,90.1
1773659835.6561744,90.1
1773659835.7559397,90.1
1773659835.8560176,90.1
1773659835.9559903,90.1
1773659836.056337,90.1
1773659836.1561549,90.1
1773659836.2562027,90.1
1773659836.3561788,90.1
1773659836.4560082,90.1
1773659836.5560272,90.1
1773659836.6563747,90.1
1773659836.7558644,90.1
1773659836.8559322,90.1
1773659836.9561806,90.1
1773659837.0563083,90.1
1773659837.156169,90.1
1773659837.2560313,90.1
1773659837.3562212,90.1
1773659837.4559362,90.1
1773659837.5564146,90.1
1773659837.6561337,90.1
1773659837.756111,90.1
1773659837.856311,90.1
1773659837.956531,90.1
1773659838.0561354,90.1
1773659838.1559956,90.1
1773659838.2560878,90.1
1773659838.356091,90.1
1773659838.4558938,90.1
1773659838.5562978,90.1
1773659838.656469,90.1
1773659838.7567573,90.1
1773659838.8560908,90.1
1773659838.9566033,90.1
1773659839.056119,90.1
1773659839.1567793,90.1
1773659839.2564895,90.1
1773659839.3564162,90.1
1773659839.4563262,90.1
1773659839.5563128,90.1
1773659839.6562855,90.1
1773659839.7560413,90.1
1773659839.8562381,90.1
1773659839.9559102,90.1
1773659840.0562146,90.1
1773659840.1562264,90.1
1773659840.2563317,90.1
1773659840.3562357,90.1
1773659840.4559863,90.1
1773659840.5561519,90.1
1773659840.6559498,90.1
1773659840.7558613,90.1
1773659840.8559554,90.1
1773659840.9559057,90.1
1773659841.0563285,90.1
1773659841.1565385,90.1
1773659841.2562933,90.1
1773659841.3562927,90.1
1773659841.4560957,90.1
1773659841.5561535,90.1
1773659841.6563377,90.1
1773659841.7560136,90.1
1773659841.8559933,90.1
1773659841.956078,90.1
1773659842.056339,90.1
1773659842.1564448,90.1
1773659842.2563152,90.1
1773659842.3562872,90.1
1773659842.4559908,90.1
1773659842.5564368,90.1
1773659842.656354,90.1
1773659842.7563157,90.1
1773659842.8561583,90.1
1773659842.9559293,90.1
1773659843.0562503,90.1
1773659843.156387,90.1
1773659843.2563446,90.1
1773659843.355959,90.1
1773659843.4559216,90.1
1773659843.5564408,90.1
1773659843.6565235,90.1
1773659843.7561784,90.1
1773659843.8563895,90.1
1773659843.9560914,90.1
1773659844.0562837,90.1
1773659844.1562235,90.1
1773659844.2565043,90.1
1773659844.3563507,90.1
1773659844.4560685,90.1
1773659844.5562265,90.1
1773659844.656229,90.1
1773659844.756027,90.1
1773659844.8562293,90.1
1773659844.9560902,90.1
1773659845.0562766,90.1
1773659845.1561859,90.1
1773659845.256167,90.1
1773659845.356021,90.1
1773659845.4557812,90.1
1773659845.5564368,90.1
1773659845.6563554,90.1
1773659845.756256,90.1
1773659845.8558674,90.1
1773659845.95582,90.1
1773659846.0560594,90.1
1773659846.1563532,90.1
1773659846.2562847,90.1
1773659846.3562968,90.1
1773659846.4563928,90.1
1773659846.5562088,90.1
1773659846.656058,90.1
1773659846.7562041,90.1
1773659846.8559275,90.1
1773659846.955978,90.1
1773659847.0562649,90.1
1773659847.156488,90.1
1773659847.2564354,90.1
1773659847.3562896,90.1
1773659847.4558077,90.1
1773659847.5560958,90.1
1773659847.656531,90.1
1773659847.7561715,90.1
1773659847.856218,90.1
1773659847.9560256,90.1
1773659848.0560646,90.1
1773659848.156444,90.1
1773659848.2559946,90.1
1773659848.3562698,90.1
1773659848.4559288,90.1
1773659848.5559545,90.1
1773659848.6561868,90.1
1773659848.7564218,90.1
1773659848.856191,90.1
1773659848.955983,90.1
1773659849.0560734,90.1
1773659849.1561964,90.1
1773659849.2560763,90.1
1773659849.3562424,90.1
1773659849.4560995,90.1
1773659849.5559793,90.1
1773659849.6565154,90.1
1773659849.756254,90.1
1773659849.8564014,90.1
1773659849.9563856,90.1
1773659850.0563757,90.1
1773659850.1561537,90.1
1773659850.2563524,90.1
1773659850.3561878,90.1
1773659850.4561515,90.1
1773659850.5559847,90.1
1773659850.6564999,90.1
1773659850.756212,90.1
1773659850.8563802,90.1
1773659850.956074,90.1
1773659851.0560195,90.1
1773659851.156428,90.1
1773659851.2561831,90.1
1773659851.3563426,90.1
1773659851.4560525,90.1
1773659851.5561125,90.1
1773659851.6558282,90.1
1773659851.7563677,90.1
1773659851.8561292,90.1
1773659851.9564729,90.1
1773659852.0563464,90.1
1773659852.1561706,90.1
1773659852.2562442,90.1
1773659852.3560765,90.1
1773659852.4561124,90.1
1773659852.5560422,90.1
1773659852.6564128,90.1
1773659852.7560785,90.1
1773659852.8563876,90.1
1773659852.9558284,90.1
1773659853.0562391,90.1
1773659853.1560807,90.1
1773659853.2561872,90.1
1773659853.3561494,90.1
1773659853.455927,90.1
1773659853.5558739,90.1
1773659853.6562326,90.1
1773659853.7561228,90.1
1773659853.8561492,90.1
1773659853.9561884,90.1
1773659854.0561955,90.1
1773659854.156098,90.1
1773659854.2563488,90.1
1773659854.3560998,90.1
1773659854.4561036,90.1
1773659854.5560725,90.1
1773659854.6560116,90.1
1773659854.7563758,90.1
1773659854.855843,90.1
1773659854.9559476,90.1
1773659855.0560124,90.1
1773659855.1561346,90.1
1773659855.2559114,90.1
1773659855.3562577,90.1
1773659855.4558828,90.1
1773659855.556187,90.1
1773659855.6559713,90.1
1773659855.756214,90.1
1773659855.85611,90.1
